item_id,item_name,addr1,state,lat,lng,phone,directions,site_brand,description_1,unitPrice_1,description_2,unitPrice_2,description_3,unitPrice_3,description_4,unitPrice_4,description_5,unitPrice_5,description_6,unitPrice_6,description_7,unitPrice_7,description_8,unitPrice_8,description_9,unitPrice_9,description_10,unitPrice_10
250283,FINNWAY EXPRESS 506,8363 US HIGHWAY 231 S,AL,31.3761017,-85.5688756,3342993023,https://www.google.com/maps/dir//8363+US+HIGHWAY+231+S+OZARK+AL+36360,MARATHON,REGULAR,2.789,MIDGRADE,3.089,PREMIUM,3.389,,,,,,,,,,,,,,
250284,C AND B QUICK STOP,390 NORTH WASHINGTON AVE,GA,32.6833336,-84.5387506,7066659030,https://www.google.com/maps/dir//390+NORTH+WASHINGTON+AVE+TALBOTTON+GA+31827,MARATHON,REGULAR,2.999,OFFROAD ,3.229,PLUS,3.399,DIESEL,3.499,,,,,,,,,,,,
250285,EVERTS KWIK STOP,5586 APPLE AVENUE,MI,43.2353487,-86.1074204,2317885081,https://www.google.com/maps/dir//5586+APPLE+AVENUE+MUSKEGON+MI+49442,MARATHON,NOLEAD,2.899,MIDGRADE,3.399,DIESEL,3.569,,,,,,,,,,,,,,
250286,SHAKERS PIZZA FOOD SHOP,3865 NEW BROWNSVILLE RD,TN,35.2312896,-89.8805928,9013823558,https://www.google.com/maps/dir//3865+NEW+BROWNSVILLE+RD+MEMPHIS+TN+38135,MARATHON,REGULAR,3.099,PLUS,3.599,PREMIUM,4.099,,,,,,,,,,,,,,
250290,BREVARD POINT,930 ASHEVILLE HWY,NC,35.2436683,-82.7240926,8288843746,https://www.google.com/maps/dir//930+ASHEVILLE+HWY+BREVARD+NC+28712,MARATHON,UNLD,2.849,PLUS,3.599,DIESL,3.899,,,,,,,,,,,,,,
250291,Fast Mart 477,551758 U.S. Highway 1,FL,30.6916901,-81.9177398,9048454887,https://www.google.com/maps/dir//551758+U.S.+Highway+1+Hilliard+FL+32046,MARATHON,UNLD,3.159,MID,3.679,PREM,4.099,DSL,3.389,,,,,,,,,,,,
250292,ARMAAN INC,437 WEST ST JOSEPH,MI,42.2189917,-86.0566941,2696743326,https://www.google.com/maps/dir//437+WEST+ST+JOSEPH+LAWRENCE+MI+49064,MARATHON,UNLD,2.999,MID,3.399,PREM,3.799,KERSN,4.999,,,,,,,,,,,,
250293,Pelahatchie Express,613 2nd St.,MS,32.3133259,-89.7992737,3176348484,https://www.google.com/maps/dir//613+2nd+St.+Pelahatchie+MS+39145,MARATHON,REGULAR,2.699,PLUS,3.099,DIESEL,2.999,,,,,,,,,,,,,,
250294,RUN IN 831,10703 North Carolina 163,NC,36.3137602,-81.3717047,3369824944,https://www.google.com/maps/dir//10703+North+Carolina+163+West+Jefferson+NC+28629,MARATHON,UNLD,2.699,MID,3.099,DIESL,3.359,,,,,,,,,,,,,,
250296,THE PIT,10601 OAK GROVE RD,MI,42.7566493,-83.9508838,5175465827,https://www.google.com/maps/dir//10601+OAK+GROVE+RD+COHOCTAH+MI+48816,MARATHON,,,,,,,,,,,,,,,,,,,,
250297,301 TOBACCO,4225 SAVANNAH HIGHWAY,GA,31.6582286,-81.8506599,9123852336,https://www.google.com/maps/dir//4225+SAVANNAH+HIGHWAY+JESUP+GA+31545,MARATHON,UNLEAD,2.899,PLUS,4.099,MARINE,4.599,DIESEL,3.499,,,,,,,,,,,,
250298,CRYSTAL LAKE GAS INC,770 VIRGINIA RD,IL,42.2190267,-88.3195842,8154772469,https://www.google.com/maps/dir//770+VIRGINIA+RD+CRYSTAL+LAKE+IL+60014,MARATHON,REGULAR,3.399,PLUS,3.899,DIESEL,3.599,,,,,,,,,,,,,,
250299,HEUS COUNTRY STORE,7471 Albany Highway,GA,31.2664735,-82.6315063,9122852668,https://www.google.com/maps/dir//7471+Albany+Highway+Millwood+GA+31552,MARATHON,REGULAR,2.999,PLUS,3.499,Prem,3.699,DIESEL,3.699,,,,,,,,,,,,
250300,RIVIERA TRUCKSTOP,810 N CONGRESS AVE,FL,26.7707416,-80.087501,5618489800,https://www.google.com/maps/dir//810+N+CONGRESS+AVE+WEST+PALM+BEACH+FL+33404,MARATHON,UNLEAD 87,3.279,UNLEAD 89,3.779,UNLEAD 93,3.879,DIESEL,3.979,,,,,,,,,,,,
250301,Wilson Food Mart,1819 Hargrove Rd E,AL,33.1854897,-87.5125637,2055565758,https://www.google.com/maps/dir//1819+Hargrove+Rd+E+Tuscaloosa+AL+35405,MARATHON,REG,2.739,PLUS,3.189,PREMIUM,3.639,,,,,,,,,,,,,,
250302,WESTSIDE MARATHON,2391 Frederick Avenue,MD,39.283825,-76.654718,4109459777,https://www.google.com/maps/dir//2391+Frederick+Avenue+Baltimore+MD+21223,MARATHON,UNLD,3.399,MID,4.099,DIESL,3.999,,,,,,,,,,,,,,
250303,MARATHON FOOD MART GAS,9304 S CICERO,IL,41.7233415,-87.7412495,7084248740,https://www.google.com/maps/dir//9304+S+CICERO+OAK+LAWN+IL+60453,MARATHON,Regular,3.399,Plus,4.199,Diesel,3.999,,,,,,,,,,,,,,
250304,5053 Raymond Express - Papa V's,5053 North Raymond Ave,MS,34.192,-88.7202999,9016614828,https://www.google.com/maps/dir//5053+North+Raymond+Ave+Verona+MS+38879,MARATHON,REGULAR,2.799,MID GRADE,3.499,DIESEL,3.399,,,,,,,,,,,,,,
250305,Crogan Lawrenceville Marathon,139 East Crogan,GA,33.9571414,-83.9759557,7705406390,https://www.google.com/maps/dir//139+East+Crogan+Lawrenceville+GA+30045,MARATHON,REGULAR,2.649,PLUS,3.049,PREMIUM,3.549,,,,,,,,,,,,,,
250307,AMERIMART,3620 HIGHWAY 280,AL,32.9276267,-85.9657199,2562341040,https://www.google.com/maps/dir//3620+HIGHWAY+280+ALEXANDER+CITY+AL+35010,MARATHON,UNLD 87,2.859,PLUS 89,3.599,DIESEL,3.499,,,,,,,,,,,,,,
250308,BOOKERS ONE STOP MRKT 2,3940 HWY 33,TN,36.2497468,-83.8011449,8659924203,https://www.google.com/maps/dir//3940+HWY+33+MAYNARDVILLE+TN+37807,MARATHON,UNLD,3.099,MID1,3.499,PREM,3.899,DIESEL,3.799,,,,,,,,,,,,
250309,Antwerp Marathon,102 N MAIN STREET,OH,41.1816041,-84.7405648,4192582531,https://www.google.com/maps/dir//102+N+MAIN+STREET+ANTWERP+OH+45813,MARATHON,UNLEAD,3.199,PLUS,3.799,Premium,4.199,,,,,,,,,,,,,,
250310,MARATHON AL0089,1701 2nd Avenue Southwest,AL,34.1580386,-86.835361,2567752473,https://www.google.com/maps/dir//1701+2nd+Avenue+Southwest+Cullman+AL+35055,MARATHON,UNLD,2.599,MID1,2.999,DIESL,3.129,,,,,,,,,,,,,,
250311,GATEWAY ONE STOP,10300 STATE RT 56 WEST,KY,37.6747987,-88.0931959,2703892080,https://www.google.com/maps/dir//10300+STATE+RT+56+WEST+STURGIS+KY+42459,MARATHON,Reg,2.799,Pls,3.399,Dsl,3.359,,,,,,,,,,,,,,
250312,DIXON PANTRY,2102 S DIXON ROAD,IN,40.4612515,-86.1644069,7654550025,https://www.google.com/maps/dir//2102+S+DIXON+ROAD+KOKOMO+IN+46902,MARATHON,UNLEADED,2.999,PLUS,3.699,PREMIUM,4.099,KEROSENE,5.999,,,,,,,,,,,,
250313,Marathon Youngstown,10125 Market Street,OH,40.971599,-80.6600372,3305499566,https://www.google.com/maps/dir//10125+Market+Street+North+Lima+OH+44452,MARATHON,UNLD,2.859,PLUS,3.899,DIESL,3.699,,,,,,,,,,,,,,
250314,Great Valley Convenience & Novelties,101 Craig Street,VA,38.0778263,-79.3847397,5402944058,https://www.google.com/maps/dir//101+Craig+Street+Craigsville+VA+24430,MARATHON,,,,,,,,,,,,,,,,,,,,
250315,BFS Foods #55,250 West Main Street,PA,41.1631821,-79.0966974,3042916980,https://www.google.com/maps/dir//250+West+Main+Street+Brookville+PA+15825,MARATHON,UNLD,3.189,MID,3.369,PREMIUM,3.669,DIESEL,3.999,,,,,,,,,,,,
250316,MARATHON AL0086,1219 Greenhill Blvd NW,AL,34.479031,-85.7122884,2569970305,https://www.google.com/maps/dir//1219+Greenhill+Blvd+NW+Fort+Payne+AL+35968,MARATHON,REGULAR,2.669,PLUS,3.069,OFF ROAD,3.099,DIESEL,3.299,,,,,,,,,,,,
250317,Eureka Marathon,1090 Malabar Rd SE,FL,27.9982767,-80.6402573,8136814279,https://www.google.com/maps/dir//1090+Malabar+Rd+SE+Palm+Bay+FL+32907,MARATHON,UNLD,3.219,PLUS,3.669,PREM,4.119,,,,,,,,,,,,,,
250318,CARDINAL MART 1,9469 US HWY 23 SOUTH,KY,37.5652714,-82.6446349,6064789581,https://www.google.com/maps/dir//9469+US+HWY+23+SOUTH+STANVILLE+KY+41659,MARATHON,UNLD,2.719,PLUS,3.219,PREM,3.719,DIESL,3.259,,,,,,,,,,,,
250319,Ideal Market 18,260 Veterans Drive,KY,37.4176119,-87.475032,2704400018,https://www.google.com/maps/dir//260+Veterans+Drive+Hanson+KY+42413,MARATHON,Unleaded,2.549,Plus,3.049,Diesel,3.289,,,,,,,,,,,,,,
250320,Countryside Market,1285 N E Side Hwy,VA,38.4226457,-78.6190818,5402982559,https://www.google.com/maps/dir//1285+N+E+Side+Hwy+Elkton+VA+22827,MARATHON,REGULAR,2.979,MidGrade,3.799,Diesel,3.499,,,,,,,,,,,,,,
250321,FASTRIP MARKET,11660 WINNETKA AVE,MN,45.1658761,-93.3801356,7634276419,https://www.google.com/maps/dir//11660+WINNETKA+AVE+CHAMPLIN+MN+55316,MARATHON,UNLEAD,2.799,MIDGRADE,3.149,PREMIUM,3.499,NON OXY,3.849,,,,,,,,,,,,
250322,QUALITY MARATHON,8151 E NAPIER,MI,42.094167,-86.2607692,2699443228,https://www.google.com/maps/dir//8151+E+NAPIER+BENTON+HARBOR+MI+49022,MARATHON,,,,,,,,,,,,,,,,,,,,
250323,SPEE D FOODS 29,5875 RAVENNA AVENUE,OH,40.8577423,-81.2589102,3308750185,https://www.google.com/maps/dir//5875+RAVENNA+AVENUE+LOUISVILLE+OH+44641,MARATHON,UNLD,2.999,PLUS,3.499,PREM,3.999,,,,,,,,,,,,,,
250324,Phils One Stop 20,1950 Copper Mine Psge,IN,41.2167348,-85.1695126,2603385000,https://www.google.com/maps/dir//1950+Copper+Mine+Psge+Fort+Wayne+IN+46818,MARATHON,UNLEAD,2.899,PLUS,3.399,CARDSL,3.459,PREM,4.099,REC90,5.299,,,,,,,,,,
250325,Rebel  892,1223 Broadway Street,MI,43.5750168,-83.8931513,9893184245,https://www.google.com/maps/dir//1223+Broadway+Street+Bay+City+MI+48708,MARATHON,UNLD,2.999,PLUS,3.599,DSL,3.599,,,,,,,,,,,,,,
250326,D S CORNER MARKET,1014 W ANDERSON RD,MI,43.7540356,-84.0878965,9896974190,https://www.google.com/maps/dir//1014+W+ANDERSON+RD+LINWOOD+MI+48634,MARATHON,REGULAR,3.059,DIESEL,3.399,,,,,,,,,,,,,,,,
250327,Oasis Food Mart,2201 Mc Culluch Blvd N,AZ,34.4761562,-114.3225595,9284539000,https://www.google.com/maps/dir//2201+Mc+Culluch+Blvd+N+Lake+Havasu+AZ+86403,MARATHON,REGULAR,3.049,MIDGRADE,3.399,DIESEL,3.259,,,,,,,,,,,,,,
250328,Redford Convenience LLC,27353 Eight Mile Road,MI,42.441585,-83.3164684,3139522797,https://www.google.com/maps/dir//27353+Eight+Mile+Road+Redford+Charter+Township+MI+48240,MARATHON,UNLEADED,2.999,MIDGRADE,3.599,PREMIUM,4.199,,,,,,,,,,,,,,
250329,METRO FUEL SERVICES LLC,31414 ECORSE ROAD,MI,42.2531748,-83.3483132,7347271580,https://www.google.com/maps/dir//31414+ECORSE+ROAD+ROMULUS+MI+48174,MARATHON,E-85,2.699,Regular,2.999,Mid-Grade,3.999,Diesel,3.299,,,,,,,,,,,,
250330,Mid Town Gas N Grill,120 East Main Street,NC,36.2322665,-80.7067955,3363673252,https://www.google.com/maps/dir//120+East+Main+Street+Boonville+NC+27011,MARATHON,Regular,2.699,Plus,3.299,Super,3.699,Diesel,3.299,,,,,,,,,,,,
250334,Highland Park Gas and Grocery,16540 Woodward Avenue,MI,42.4175121,-83.1047445,3133105440,https://www.google.com/maps/dir//16540+Woodward+Avenue+Highland+Park+MI+48203,MARATHON,REGULAR,2.899,MID-GRADE,4.299,PREMIUM,4.399,,,,,,,,,,,,,,
250336,PETROSERVE USA 206,307 1st Avenue S,ND,47.9212944,-97.0291545,7017468857,https://www.google.com/maps/dir//307+1st+Avenue+S+Grand+Forks+ND+58201,MARATHON,,,,,,,,,,,,,,,,,,,,
250337,FASMART 420,18962 RT 58,VA,36.8784717,-82.303851,2767620323,https://www.google.com/maps/dir//18962+RT+58+CASTLEWOOD+VA+24224,MARATHON,,,,,,,,,,,,,,,,,,,,
250338,Next Door Store 5039,5025 E PICKARD STREET,MI,43.6122128,-84.7476227,9897731122,https://www.google.com/maps/dir//5025+E+PICKARD+STREET+MOUNT+PLEASANT+MI+48858,MARATHON,UNLD1,3.549,MID,4.099,DIESEL,4.099,,,,,,,,,,,,,,
250339,Marathon Quick Mart,1621 N WALNUT ST,IN,40.4645518,-85.3704364,7653481273,https://www.google.com/maps/dir//1621+N+WALNUT+ST+HARTFORD+CITY+IN+47348,MARATHON,UNLD,3.029,TRKDSL,3.549,CARDSL,3.549,PLUS,3.629,PREMIUM,4.229,REC90,5.999,,,,,,,,
250340,Jiffy 1530,399 N Hathaway Ave,FL,29.4472848,-82.642647,3524934292,https://www.google.com/maps/dir//399+N+Hathaway+Ave+Bronson+FL+32621,MARATHON,,,,,,,,,,,,,,,,,,,,
250341,ACE ENERGY 4506,3106 S Church St Ext,SC,34.9169773,-81.9387521,8643106068,https://www.google.com/maps/dir//3106+S+Church+St+Ext+Spartanburg+SC+29306,MARATHON,UNLEADED,2.739,PLUS,3.039,PREMIUM,3.339,,,,,,,,,,,,,,
250342,Fuel Hub Travel Center,27200 SW 177th Ave,FL,25.5134658,-80.4783202,3052465008,https://www.google.com/maps/dir//27200+SW+177th+Ave+Homestead+FL+33031,MARATHON,PREMIUM,0.000,MIDGRADE,0.000,UNLD,3.199,DIESEL,3.599,,,,,,,,,,,,
250344,BLACK GOLD INC,1405 BURTON,MI,42.9273269,-85.6334788,6166084525,https://www.google.com/maps/dir//1405+BURTON+GRAND+RAPIDS+MI+49507,MARATHON,REGULAR,2.999,MIDGRADE,3.499,PREMIUM,4.399,,,,,,,,,,,,,,
250345,By Lo 33,4324 Enka Highway,TN,36.1696291,-83.2210493,4235860664,https://www.google.com/maps/dir//4324+Enka+Highway+Morristown+TN+37813,MARATHON,REG,2.799,PLUS,3.099,DIESEL,3.399,,,,,,,,,,,,,,
250346,SAVE N GO,1744 PAGELAND HWY,NC,34.9643461,-80.5045649,7042899362,https://www.google.com/maps/dir//1744+PAGELAND+HWY+MONROE+NC+28112,MARATHON,REGULAR,2.999,MIDGRADE,3.599,PREMIUM,3.949,,,,,,,,,,,,,,
250347,49 Truck Stop Jackson,5702 US 49,MS,32.3641245,-90.2398399,6018639368,https://www.google.com/maps/dir//5702+US+49+Jackson+MS+39213,MARATHON,REGULAR,2.599,MID,2.899,PREM,2.999,NON-ETH,3.999,DIESEL,2.999,,,,,,,,,,
250348,ARROWHEAD MARKET AND DELI,7495 HWY 11 W,TN,36.3866816,-83.0452738,4239210930,https://www.google.com/maps/dir//7495+HWY+11+W+ROGERSVILLE+TN+37857,MARATHON,REGULAR,2.639,PLUS,3.739,PREMIUM,3.939,,,,,,,,,,,,,,
250349,Short Stop Market,1322 Smithville Hwy,TN,35.7018928,-85.7803516,9319523221,https://www.google.com/maps/dir//1322+Smithville+Hwy+McMinnville+TN+37110,MARATHON,UNLD,2.799,Mid,3.999,Prem,4.499,,,,,,,,,,,,,,
250351,Eastway Market 2,1315 ELKHORN RD,KY,37.3331676,-85.3255556,2704653142,https://www.google.com/maps/dir//1315+ELKHORN+RD+CAMPBELLSVILLE+KY+42718,MARATHON,,,,,,,,,,,,,,,,,,,,
250352,DAWSON FOOD MART,125 GRAVES STATION RD SW,GA,31.7707237,-84.4470188,2299952900,https://www.google.com/maps/dir//125+GRAVES+STATION+RD+SW+DAWSON+GA+39842,MARATHON,PREMIUM,2.778,REGULAR,3.249,PLUS,3.499,,,,,,,,,,,,,,
250353,WEST CHESTER FOOD MART,7363 KINGSGATE WAY,OH,39.3519748,-84.3713729,5137590111,https://www.google.com/maps/dir//7363+KINGSGATE+WAY+WEST+CHESTER+OH+45069,MARATHON,Regular,2.859,Plus,3.459,PREMIUM,4.059,,,,,,,,,,,,,,
250354,MR JIFFY,1188 HWY 6 EAST,MS,34.309659,-89.9082381,6625784427,https://www.google.com/maps/dir//1188+HWY+6+EAST+BATESVILLE+MS+38606,MARATHON,Unld,2.499,Plus,2.899,Diesel,2.999,,,,,,,,,,,,,,
250355,MACKS MARATHON,7526 US HIGHWAY 64E,NC,35.7986902,-78.4753031,9192661509,https://www.google.com/maps/dir//7526+US+HIGHWAY+64E+KNIGHTDALE+NC+27545,MARATHON,UNLD,2.999,PLUS ,3.459,CAR DIESEL,3.599,PREM DIESE,3.599,DEF,3.799,PREM,3.879,KEROSENE,5.399,,,,,,
250356,Fountain Pantry,402 US HWY 27,IN,39.9523055,-84.9171929,7658471667,https://www.google.com/maps/dir//402+US+HWY+27+FOUNTAIN+CITY+IN+47341,MARATHON,REGULAR,2.929,MIDGRADE,3.479,DIESEL,3.579,,,,,,,,,,,,,,
250357,QUICK STOP MARKET 15,12990 W AJ,TN,36.2570407,-83.0859967,4232357533,https://www.google.com/maps/dir//12990+W+AJ+Bulls+Gap+TN+37711,MARATHON,Regular,2.689,Mid-Grade,2.989,Premium,3.489,REC-90,3.589,,,,,,,,,,,,
250358,TYRONE PARTY STORE INC,9485 CENTER RD,MI,42.7375503,-83.7663691,8106297701,https://www.google.com/maps/dir//9485+CENTER+RD+FENTON+MI+48430,MARATHON,UNLEADED,3.119,MIDGRADE,3.619,DIESEL,3.469,,,,,,,,,,,,,,
250359,SAWDUST CORNERS,3528 N LAPEER RD,MI,43.1314479,-83.3096562,8102455512,https://www.google.com/maps/dir//3528+N+LAPEER+RD+LAPEER+MI+48446,MARATHON,REGULAR,2.919,MIDGRADE,3.419,DIESEL,3.389,,,,,,,,,,,,,,
250360,Village Pantry 5722,303 E FIFTH ST,OH,40.2360539,-83.3641525,9376422435,https://www.google.com/maps/dir//303+E+FIFTH+ST+MARYSVILLE+OH+43040,MARATHON,UNLD,3.059,MID1,3.529,DIESL,3.549,,,,,,,,,,,,,,
250361,Wilson Centerville Marathon,500 Wilson Drive,GA,32.6300276,-83.6794032,4782144316,https://www.google.com/maps/dir//500+Wilson+Drive+Centerville+GA+31028,MARATHON,UNLEAD REG,2.949,REG DSL #2,3.399,UNLEAD PLS,3.449,UNL SUP US,3.949,,,,,,,,,,,,
250362,JJR MART INC,1795 N FARNSWORTH,IL,41.7935078,-88.2813887,6306920202,https://www.google.com/maps/dir//1795+N+FARNSWORTH+AURORA+IL+60505,MARATHON,UNLEADED,3.299,PLUS,4.299,NO USE,4.449,PREMIUM,4.799,,,,,,,,,,,,
250363,South Hill Marathon,531 East Atlantic Street,VA,36.7225882,-78.1199058,4344478240,https://www.google.com/maps/dir//531+East+Atlantic+Street+South+Hill+VA+23970,MARATHON,REGULAR,2.899,MIDGRADE,3.299,SUPER,3.599,,,,,,,,,,,,,,
250366,Collins Convenience Store,14 Collins Road,GA,34.5688884,-83.3250572,7062821946,https://www.google.com/maps/dir//14+Collins+Road+Toccoa+GA+30577,MARATHON,UNLD,2.899,PLUS,3.499,DIESL,3.469,,,,,,,,,,,,,,
250367,JACKS INDEPENDENT,1121 WALLACE RUN RD,PA,40.8040121,-80.422072,7248272132,https://www.google.com/maps/dir//1121+WALLACE+RUN+RD+DARLINGTON+PA+16115,MARATHON,,,,,,,,,,,,,,,,,,,,
250368,GAS N SNACK,2612 EDISON AVE,FL,26.6331847,-81.859488,2393328122,https://www.google.com/maps/dir//2612+EDISON+AVE+FORT+MYERS+FL+33916,MARATHON,UNLEADED,3.099,PLUS,3.699,DIESEL,3.459,,,,,,,,,,,,,,
250370,Rons Quick Grocery,418 S Enochville Avenue,NC,35.5079946,-80.6732154,7049339612,https://www.google.com/maps/dir//418+S+Enochville+Avenue+Kannapolis+NC+28081,MARATHON,UNLD,2.899,MID1,3.399,PREM,3.999,DIESL,3.399,,,,,,,,,,,,
250371,T BOYS,9097 BELLINGRATH RD,AL,30.5021471,-88.1696064,2516531588,https://www.google.com/maps/dir//9097+BELLINGRATH+RD+THEODORE+AL+36582,MARATHON,UNLEADED,2.999,PLUS,3.499,PREMIUM,3.999,DIESEL,3.399,,,,,,,,,,,,
250372,Bradshaws Food Mart,1302 S Post Rd,NC,35.252929,-81.50723,7047392800,https://www.google.com/maps/dir//1302+S+Post+Rd+Shelby+NC+28152,MARATHON,UNLD,2.799,MID1,3.199,PREM,3.599,,,,,,,,,,,,,,
250373,Main Street Food Mart,444 North Main Street,AL,33.3144461,-85.4856281,2563579170,https://www.google.com/maps/dir//444+North+Main+Street+Wedowee+AL+36278,MARATHON,Regular,2.699,Non-Ethanol,4.299,,,,,,,,,,,,,,,,
250378,HWY 157 MARATHON,13873 HWY 157,AL,34.2641627,-86.9893284,2567370090,https://www.google.com/maps/dir//13873+HWY+157+VINEMONT+AL+35179,MARATHON,Regular,2.799,MID1,3.199,DIESL,3.299,,,,,,,,,,,,,,
250379,Mosby Meadow Market,1475 North Main Street,VA,38.4909135,-77.9930245,5408255615,https://www.google.com/maps/dir//1475+North+Main+Street+Culpeper+VA+22701,MARATHON,,,,,,,,,,,,,,,,,,,,
250380,ADMIRAL 5848,1058 W Easterday Ave,MI,46.4921352,-84.3741141,9062530941,https://www.google.com/maps/dir//1058+W+Easterday+Ave+Sault+Ste.+Marie+MI+49783,MARATHON,,,,,,,,,,,,,,,,,,,,
250383,63 Express,N1817 785th Street,WI,44.6041837,-92.5256283,7157925212,https://www.google.com/maps/dir//N1817+785th+Street+Hager+City+WI+54014,MARATHON,UNLEAD,2.799,DIESEL,3.299,,,,,,,,,,,,,,,,
273224,Gueydan Main Stop,101 Main St.,LA,30.0259248,-92.5135012,3373193387,https://www.google.com/maps/dir//101+Main+St.+Gueydan+LA+70542,MARATHON,REGULAR,2.699,PLUS,2.839,SUPER,3.039,DIESEL,3.379,,,,,,,,,,,,
273272,Food Mart,1900 North Main St,NM,32.325828,-106.7825539,5756350790,https://www.google.com/maps/dir//1900+North+Main+St+Las+Cruces+NM+88001,MARATHON,,,,,,,,,,,,,,,,,,,,
244566,Singh Marathon,1121 E LAKETON,MI,43.2192749,-86.2165296,2317283230,https://www.google.com/maps/dir//1121+E+LAKETON+MUSKEGON+MI+49442,MARATHON,RNL,2.959,MID,3.559,DIESEL,3.699,,,,,,,,,,,,,,
267037,Express Market #1,5470 Winchester Road,TN,35.0506836,-89.88099,9013651092,https://www.google.com/maps/dir//5470+Winchester+Road+Memphis+TN+38115,MARATHON,REGULAR,2.699,MID GRADE,3.699,PREMIUM,3.999,,,,,,,,,,,,,,
267259,L & S Shoppette,2423 GA-100,GA,33.4860782,-85.2836222,7707575087,https://www.google.com/maps/dir//2423+GA-100+Bowdon+GA+30108,MARATHON,UNLD,2.719,MID1,3.899,PREM,4.299,,,,,,,,,,,,,,
249090,Sunrise Store LLC 34,68970 North Ave,MI,42.8059791,-82.8835671,5867849820,https://www.google.com/maps/dir//68970+North+Ave+Ray+MI+48096,MARATHON,,,,,,,,,,,,,,,,,,,,
249091,CHARLIES COUNTRY CORNER,5800 NELSON A MILES,MI,44.5987292,-84.7128409,9893482700,https://www.google.com/maps/dir//5800+NELSON+A+MILES+PARKWAY+GRAYLING+MI+49738,MARATHON,REGULAR,3.099,PLUS,3.599,SUPER,4.399,,,,,,,,,,,,,,
249092,PAKASAK 33,330 E CENTER ST,IN,41.2377611,-85.8533617,5742673942,https://www.google.com/maps/dir//330+E+CENTER+ST+WARSAW+IN+46580,MARATHON,UNLEAD,2.949,MIDGRD,3.449,PREMIUM,4.199,DIESEL,3.369,,,,,,,,,,,,
249093,ARCHBOLD ONE STOP CENTER,1911 SOUTH DEFIANCE,OH,41.4962697,-84.307015,4194458814,https://www.google.com/maps/dir//1911+SOUTH+DEFIANCE+ARCHBOLD+OH+43502,MARATHON,UNLD,2.889,MID,3.549,DIESL,3.249,,,,,,,,,,,,,,
249094,HOBO PANTRY 7,6322 U.S. 84,AL,31.1922083,-85.3009684,3347942497,https://www.google.com/maps/dir//6322+U.S.+84+Cowarts+AL+36321,MARATHON,,,,,,,,,,,,,,,,,,,,
249095,CIRCLE S MART 42,5555 EPWORTH ROAD,IN,37.9543441,-87.4418359,8128530347,https://www.google.com/maps/dir//5555+EPWORTH+ROAD+NEWBURGH+IN+47630,MARATHON,UNLEAD,2.899,PLUS,3.399,PREM,3.899,DIESEL,3.659,,,,,,,,,,,,
249096,7 ELEVEN 35925,26375 HIGHWAY 119 N,KY,37.6354447,-82.2606214,6063531750,https://www.google.com/maps/dir//26375+HIGHWAY+119+N+BELFRY+KY+41514,MARATHON,REGULAR,2.899,PLUS,3.499,PUL,3.799,DSL,3.799,,,,,,,,,,,,
249097,JP GRIFFIN,301 WILSON ROAD,GA,33.2324675,-84.231486,7707762386,https://www.google.com/maps/dir//301+WILSON+ROAD+GRIFFIN+GA+30224,MARATHON,REGULAR,2.939,PLUS,3.339,DIESEL,3.399,,,,,,,,,,,,,,
249098,EXPRESS MART,1705 N KINSER PIKE,IN,39.1854181,-86.5382885,8123338821,https://www.google.com/maps/dir//1705+N+KINSER+PIKE+BLOOMINGTON+IN+47404,MARATHON,Reg,3.299,Mid,3.799,Diesel,3.599,,,,,,,,,,,,,,
249099,CRITTENDEN HOP SHOP 1401,390 VIOLET RD,KY,38.7884384,-84.6081558,8594282904,https://www.google.com/maps/dir//390+VIOLET+RD+CRITTENDEN+KY+41030,MARATHON,UNLD,2.999,PLUS,3.499,DIESEL,3.199,,,,,,,,,,,,,,
249100,SUNSHINE 105,382 S DIXIE HWY,FL,25.7264648,-80.2613762,3054431369,https://www.google.com/maps/dir//382+S+DIXIE+HWY+CORAL+GABLES+FL+33133,MARATHON,REGULAR,3.159,PLUS,3.599,PREMIUM,3.699,,,,,,,,,,,,,,
249101,NEW BRIDGE MARATHON,2983 New Bridge Road,VA,38.0847447,-77.827177,5408940003,https://www.google.com/maps/dir//2983+New+Bridge+Road+Mineral+VA+23117,MARATHON,Regular,2.999,Midgrade,3.499,Diesel,3.499,,,,,,,,,,,,,,
249102,Sunshine 16,8800 CORKSCREW RD,FL,26.4308913,-81.8074062,2399497752,https://www.google.com/maps/dir//8800+CORKSCREW+RD+ESTERO+FL+33928,MARATHON,REGULAR,2.999,PLUS,3.799,DIESEL,3.399,,,,,,,,,,,,,,
249103,SCHARFS DIESEL STOP,6650 E TEN MILE RD,MI,42.4769311,-83.0370187,5867572708,https://www.google.com/maps/dir//6650+E+TEN+MILE+RD+CENTER+LINE+MI+48015,MARATHON,unleaded,3.199,prem diesel,3.659,mid grade,3.699,premium,4.299,diesel,3.599,,,,,,,,,,
249104,Liberty Mart 460,3469 Hwy 460 W,KY,37.9042115,-83.2216277,6067434765,https://www.google.com/maps/dir//3469+Hwy+460+W+West+Liberty+KY+41472,MARATHON,,,,,,,,,,,,,,,,,,,,
249105,Clark Marathon,8011 U.S. 19,FL,28.2732316,-82.7234392,7278076912,https://www.google.com/maps/dir//8011+U.S.+19+Port+Richey+FL+34668,MARATHON,Regular,3.059,Plus,3.509,REC 90,3.599,Super,3.959,,,,,,,,,,,,
